artist_name,genre_name,source,confidence,source_url
1991,comedy drama,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
1991,contemporary r&b,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
1991,drum and bass,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
1991,edm trap music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
1991,hip house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
1991,hip-hop,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
1991,new wave,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
ALOK,deep house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
ALOK,electro house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
ALOK,electronic dance music,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
ALOK,future bass,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
ALOK,progressive house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
ALOK,tech house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
ALOK,tropical house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
ANNA,nu metal,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Aaron Sevilla,afro house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Aaron Sevilla,house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Aaron Sevilla,latin house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Aaron Sevilla,organic house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Aaron Sevilla,tech house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Aaron Sevilla,tribal house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Adam Beyer,techno,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Adrenalize,glam metal,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Adrenalize,glam rock,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Adrenalize,hardstyle,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Afrojack,electro house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Afrojack,electronic dance music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Afrojack,moombahton,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Agents of Time,house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Agents of Time,melodic house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Agents of Time,melodic techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Agents of Time,minimal techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Agents of Time,progressive house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Agents of Time,progressive trance,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Airod,hard techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Airod,techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Ajna,pop music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Alan Walker,electronic dance music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Alan Walker,electropop,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Alan Walker,progressive house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Alan Walker,romantic music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Albert Harvey,contemporary r&b,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Albert Harvey,dance-pop,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Albert Harvey,electronic dance music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Albert Harvey,electropop,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Albert Harvey,pop music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Alex Wann,afro house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Alexander Popov,biographical film,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Alexander Popov,drama film,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Alexander Popov,trance,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Amber Broos,techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Amelie Lens,electronic dance music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Amelie Lens,techno,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Anders,contemporary r&b,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Anders,dutch hip hop,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Anders,stand-up comedy,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Andromedik,drum and bass,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Andy C,drum and bass,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Angemi,house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Angerfist,hardcore,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Anii,deep house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Anii,electronic dance music,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Anii,house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Anii,melodic house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Anii,melodic techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Anii,peak time techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Anii,progressive house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Anii,tech house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Anii,techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Anyma,melodic house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Anyma,melodic techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Argy,minimal house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Argy,tech house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Armin van Buuren,electro house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Armin van Buuren,progressive house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Armin van Buuren,progressive trance,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Armin van Buuren,psychedelic trance,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Armin van Buuren,tech trance,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Armin van Buuren,trance,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Armin van Buuren,uplifting trance,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Armin van Buuren,vocal trance,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Artbat,deep house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Artbat,house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Artbat,melodic house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Artbat,melodic techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Artbat,peak time techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Artbat,techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Axel Haube,cosmic techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Axel Haube,dark house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Axel Haube,house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Axel Haube,melodic house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Axel Haube,melodic techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Axel Haube,trance,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Axwell,house music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
B Jones,electronic dance music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
B Jones,house music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
B Jones,music of spain,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
B Jones,soul,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
BLOND:ISH,deep house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
BLOND:ISH,house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Bassjackers,dutch house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Bassjackers,electro house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Basstripper,drum and bass,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Basstripper,drum n bass,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Basswell,hard techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Basswell,techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Bastin,bass,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Bastin,belgian bass,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Benwal,house music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Benwal,rave music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Benwal,trance,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Betical,electronic dance music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Bingo Players,electro house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Bingo Players,electronic dance music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Blasterjaxx,dutch house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Blasterjaxx,electro house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Blastoyz,psychedelic trance,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Bon Voyage,abstract art,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Bon Voyage,berlin school of electronic music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Bon Voyage,black comedy film,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Bon Voyage,comedy drama,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Bon Voyage,comedy film,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Bon Voyage,drama film,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Bon Voyage,electronic dance music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Bon Voyage,german hip-hop,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Bon Voyage,j-pop,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Bon Voyage,jazz,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Bon Voyage,musical film,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Bon Voyage,pop music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Bon Voyage,pop rock,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Bon Voyage,propaganda film,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Bon Voyage,psychedelic rock,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Boris Brejcha,minimal techno,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Boris Brejcha,techno,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Boris Brejcha,trance,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Brennan Heart,hardstyle,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Camo & Krooked,drum and bass,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Chapter & Verse,book review,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Charlotte de Witte,techno,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Christophe,chanson,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Christophe,downtempo,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Christophe,electronic rock,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Christophe,experimental music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Christophe,gay pornographic film,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Christophe,pop music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Christophe,trip hop,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Cloudy,dub techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Coone,hardstyle,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Crankdat,dubstep,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Curol,afro house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Curol,deep house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Curol,electronic dance music,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Curol,funky house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Curol,house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Curol,latin house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Curol,melodic house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Curol,melodic techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Curol,organic house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Curol,progressive house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Curol,psytrance,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Curol,tech house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Curol,tribal house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Curses,fantasy,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Curses,interactive fiction,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Curses,post-hardcore,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Cyril,electronic dance music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Cyril,horror fiction,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Cyril,house music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
DJ F.R.A.N.K,euro house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
DJ F.R.A.N.K,house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
DJ Furax,techno,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
DJ Jan,trance,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
DJ Phantasy,breakbeat hardcore,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
DJ Phantasy,electronic dance music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
DJ Phantasy,jungle,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
DJ Quicksilver,house music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
DJ Quicksilver,techno,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
DJ Quicksilver,trance,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
DJ Wout,trance,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
DRS,rhythm and blues,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
DVBBS,big room house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
DVBBS,electro house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
DVBBS,electronic dance music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
DYEN,hard techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
DYEN,industrial techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
DYEN,techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Da Tweekaz,hardstyle,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Damian Lazarus,electronic dance music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dannic,dutch house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dannic,electro house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Darren Styles,breakbeat hardcore,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dave Lambert,jazz,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dave Lambert,rock music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
David Guetta,electro house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
David Guetta,electroclash,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
David Guetta,electronic dance music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
David Guetta,house music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Deadmau5,electro house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Deadmau5,electronic dance music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Deadmau5,progressive house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Demi Kanon,hardstyle,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Diego Miranda,progressive house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dillon Francis,dubstep,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Dillon Francis,electro house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Dillon Francis,electronic dance music,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Dillon Francis,progressive house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Dimension,action game,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dimension,action-adventure game,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dimension,adventure video game,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dimension,contemporary r&b,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dimension,hard rock,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dimension,jazz,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dimension,jazz fusion,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dimension,rock music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dimension,strategy video game,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dimitri Vegas,house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Dimitri Vegas & Like Mike,dutch house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dimitri Vegas & Like Mike,electro house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dimitri Vegas & Like Mike,electronic dance music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dino Lenny,house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Dirtyphonics,drum and bass,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dirtyphonics,electro house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dixon,deep house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Dub Elements,drum and bass,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Dubdogz,house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Dubvision,electro house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Dubvision,electronic dance music,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Dubvision,house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Dubvision,progressive house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
ELIF,adventure video game,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
ELIF,casual game,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Ely Oaks,electronic dance music,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Emjie,house,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Eptic,dubstep,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Eric Prydz,house music,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Eric Prydz,progressive house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Eric Prydz,tech house,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
FJAAK,techno,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Fabio Fusco,psytrance,MusicBrainz artist tag,community_tag_top_result,https://musicbrainz.org/doc/MusicBrainz_API
Fantasm,comedy film,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Fantasm,hard techno,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
Fantasm,industrial techno,Wikidata SPARQL P136,structured_exact_label,https://query.wikidata.org/
